casenew	weighta	P550tpr	P344pr	P425r	A172	A093r	A094r	A121r	SexHRP	A049r	G018r	G019r	Gorx
13252	4.111551737	270.371458348215	407.25	1	1	4	5	3	2	2	2	1	2
7194	7.21334904825	165.83	363.55	2	1	4	4	1	2	4	3	2	2
3866	3.994864389	335.79	1055.41	1	1	1	3	2	1	3	2	2	3
3000	3.28939186225	309.88081515181	378.624	2	2	4	5	1	1	2	2	1	5
3570	6.12593928725	408.058703710568	585.55	1	2	1	3	2	1	2	2	1	10
13071	4.92808708425	280.443484519152	281.662	2	1	4	5	2	2	3	1	3	9
1030	9.31725487925	79.8954416629414	286.2445	2	2	4	5	3	2	1	1	1	5
9063	5.50929516375	468.015609400573	545.26	1	1	1	1	1	2	2	2	1	11
1515	6.43078418475	1002.91235312517	959.363846153846	1	1	1	3	3	1	3	2	2	9
1828	5.24649655025	104.430731805074	462.842	2	2	4	5	3	2	1	1	1	6
1001	6.95979965025	1175	0	2	1	3	4	3	1	2	2	1	7
4181	18.43842899425	151.466549620905	238.21	2	2	2	3	2	2	3	2	2	7
10766	5.73441208625	186.097701778694	388.06	1	1	1	2	1	2	1	1	1	7
9475	5.39081406575	179.25	263.9	2	2	3	4	1	1	5	2	3	2
9180	5.2214337265	111.981094104367	250.1	1	2	1	2	3	1	2	2	1	8
10510	3.30915837175	458.505368309501	447.68	1	1	1	1	3	2	1	1	1	4
3559	6.28101191175	452.460905306094	911.61	1	1	1	3	1	1	3	3	1	11
2393	3.2273854895	457.062166966445	352.694	2	1	4	5	3	1	2	2	1	11
5508	4.530513349	702.130826264197	1098.82	1	1	1	1	3	1	3	2	2	8
5898	4.7117713535	277.017200275237	318.184	2	2	4	5	3	1	2	2	1	2
4301	5.3530854615	350.179989483605	533.09	1	1	1	1	2	1	1	1	1	1
8303	4.55190039275	386.741171243942	510.222	2	1	4	5	3	1	2	2	1	9
12044	5.93670065425	314.683348471055	419.18	2	1	4	5	3	2	1	1	1	7
8275	4.475254135	421.14	480.6	1	1	1	3	2	1	1	1	1	6
9481	4.1086382185	468.183441054523	566.182	2	1	4	5	3	1	2	2	1	7
8640	3.91643445825	533.164127709571	963.745	1	1	1	1	3	2	2	2	1	9
14208	4.02275005775	288.415958508964	381.19	2	1	4	5	3	2	1	1	1	6
8522	5.12267986725	142.468923632179	278.6195	2	1	4	5	3	1	1	1	1	8
11578	4.21495832825	427.500300547438	309.52	1	1	1	2	3	1	1	1	1	3
1960	4.33422873575	87.16	199.97	2	1	3	4	2	2	3	1	3	4
9161	4.9487700525	17.81	136.092	2	2	4	5	1	2	1	1	1	3
7357	7.7248012165	511.317794947376	1000.48	2	1	4	5	3	1	4	4	1	6
8554	5.51743828625	127.402242556462	268.253538461538	2	1	2	2	3	2	1	1	1	2
6303	7.52308678925	542.646623125302	616.624	1	1	2	1	3	1	3	3	1	2
6575	3.85927783425	126.31233322884	196.6595	2	2	4	5	3	2	1	1	1	10
6127	4.4494391615	281.771291463806	449.12	2	1	4	5	3	1	1	1	1	2
1587	3.76406338575	80.355	154.002	2	1	4	5	3	1	1	1	1	12
8268	5.91721755525	264.535862258781	420.054	2	2	4	5	3	1	2	2	1	4
5124	4.5884055675	721.696450856788	896.16	1	1	1	1	3	2	2	2	1	4
9853	4.267063545	288.89202166065	239.58	1	2	2	3	1	2	2	2	1	6
9785	4.98979157475	436.466770536145	997.44	1	1	1	3	3	1	4	2	3	2
3645	2.57012515075	315.779906879235	390.58	1	1	2	2	3	2	3	1	3	11
8620	2.61514587025	449.227504208557	871.91	1	1	1	3	3	1	3	3	1	2
3814	3.83420350375	113.054720773861	203.732	2	2	4	5	2	1	1	1	1	5
655	5.258213828	1175	1184.99	1	1	1	1	3	1	5	4	1	2
5639	3.3399685485	537.653736580416	720.059	2	2	1	1	3	1	2	2	1	3
1165	4.023488259	869.839575105869	1184.99	1	1	2	1	3	2	2	2	1	3
9896	5.080023741	672.574731964383	655.4695	2	1	4	5	2	2	1	1	1	2
8907	3.28482627425	289.679014996387	429.36	1	1	1	2	3	1	5	2	3	9
3784	3.652599899	273.036923076923	183.3	2	1	3	4	2	1	3	2	2	1
1924	5.65880661775	60.0522023173884	174.092	2	2	4	5	1	1	1	1	1	3
939	4.872713181	210.893547540984	267.772	2	1	4	5	3	2	2	2	1	5
12234	4.66782948875	971.460740624151	1184.99	1	1	1	1	3	2	2	2	1	6
2520	9.18332050975	711.854487966904	768.28	1	1	1	2	1	1	5	4	1	1
9008	3.271999096	499.33974976043	474.0965	2	1	4	5	3	1	2	2	1	2
11977	3.50846796225	260.6	309.442	2	2	4	5	1	2	2	2	1	1
4309	4.95367971175	378.927202588501	1184.99	1	1	1	1	3	1	4	2	3	8
1503	3.872194534	99.305	126	2	1	3	4	1	2	2	1	2	8
7190	6.02236861675	474.036641244705	350.26	1	1	2	3	3	2	3	2	2	1
8417	5.0344792725	245.146476273322	347.3	1	1	1	3	1	2	1	1	1	1
6655	5.90799637225	331.155741373742	300	1	1	1	3	3	1	1	1	1	11
6207	3.6530272225	495.440471795249	256.48	2	1	4	5	3	1	2	2	1	5
13731	4.3643860745	751.426619316707	1184.99	1	1	1	1	3	1	3	2	2	6
6195	5.26758592725	780.524099570715	1184.99	1	1	1	1	3	1	3	2	2	6
16	3.57220845675	617.84036101083	347.38	1	2	1	3	3	2	2	2	1	6
569	4.66942741275	379.021424951382	798.52	1	2	1	2	2	1	1	1	1	5
13628	6.10965238625	508.564290435168	1184.99	1	1	1	3	3	1	2	2	1	2
9991	4.463977898	152.051978775542	522.412	1	2	1	3	3	2	1	1	1	9
4457	5.43236414675	524.803282812088	639.98	1	1	2	3	3	2	3	2	2	2
8101	5.06924901475	212.035	126.482	2	2	4	5	3	2	1	1	1	6
7935	3.4050824025	1175	1184.99	1	1	1	1	3	2	2	2	1	6
13753	5.8315904615	1175	1184.99	1	1	1	1	3	1	3	3	1	7
3942	4.858816846	263.63	142.31	2	1	4	5	2	2	1	1	1	2
8946	3.05200536275	435.613973950331	728.622	1	1	4	5	1	2	3	3	1	7
7862	5.0042866855	215.901277825977	913.8	1	1	1	1	3	1	2	2	1	2
13934	6.73270309775	237.784642251257	609.6895	1	1	4	5	3	1	2	2	1	9
2925	7.844936349	579.009853248552	1016.3575	1	1	1	2	3	1	1	1	1	7
2610	6.80959731275	403.110391337184	1083.78	1	1	1	2	2	1	2	2	1	7
1808	5.99739409275	398.921751003289	519.23	1	2	1	3	2	1	1	1	1	6
6921	5.15733134075	284.270149233642	689.2	1	2	1	3	1	2	3	2	2	11
825	3.50846796225	476.757966854888	285.352	2	1	4	5	3	1	2	2	1	1
4135	4.09900204075	328.86757556196	161.65	2	1	3	4	1	1	5	2	3	6
2831	7.195996162	177.160951801901	477.508974358974	1	2	1	3	2	1	2	2	1	3
4451	2.29583012435	576.720801351046	407.75	2	1	1	2	3	1	5	2	3	5
7646	5.06422945825	470.345669517958	756.138461538462	1	1	1	1	3	2	4	2	3	2
11616	4.6264033545	152.165193317278	238.172	2	2	4	5	3	2	1	1	1	4
11282	4.13806559775	532.86817458106	692.515	1	1	1	1	3	1	4	2	3	6
14194	6.74467617925	94.9404051735232	491.1045	2	2	4	5	3	2	1	1	1	11
994	4.57630645775	33.5	92.192	2	2	4	5	1	1	1	1	1	2
11818	8.8561355815	217.20223848655	684.71	1	2	1	2	3	1	4	3	2	2
13343	4.57881391175	1175	1184.99	1	1	1	1	3	1	4	2	3	9
6463	2.987201114	567.9	318.03	2	1	2	2	3	2	5	1	3	9
6000	3.28939186225	181.070857392826	272.634	2	2	4	5	3	1	2	2	1	5
10577	4.24511227225	149.265101604591	227.312	2	2	4	5	1	1	1	1	1	6
10172	5.332678875	407.222537267129	1184.99	1	1	1	1	2	2	2	2	1	4
10821	4.489996846	169.875	195.144	2	1	4	5	1	2	2	2	1	4
1270	3.52701770525	1081.4319455	1155.55	1	1	1	1	3	1	4	2	3	6
8379	2.337397669175	760.874324730538	776.72	2	1	2	1	3	2	4	3	2	1
4496	3.31195964	441.813779488709	873.34	1	1	1	1	3	2	3	2	2	11
14001	5.5425696005	878.142130183341	1047.48	1	1	1	1	3	2	4	2	3	6
9038	10.00948266175	353.665	276.4	2	1	4	4	2	2	5	1	3	7
5592	4.0156588045	455.691225616118	700.5515	2	1	4	5	3	1	2	2	1	11
569	5.26630835825	336.634961589404	456.73	1	1	1	3	2	1	2	2	1	9
11619	4.07414553425	191.232145488618	212.787	2	2	4	5	3	2	1	1	1	4
4784	3.90055370075	327.346275480198	715.955	1	1	1	3	3	1	2	2	1	8
12402	3.90306537625	102.46	66	2	1	4	5	1	2	1	1	1	4
14841	4.9558489435	123.417717591459	583.299	2	2	4	5	3	1	2	2	1	4
2538	3.798717486	389.490727560635	1184.99	1	1	1	2	3	1	2	2	1	1
10863	4.49847526125	1055.39611815828	1184.99	1	1	1	1	3	1	4	2	3	11
6628	4.7557670345	283.66153611083	366.7425	1	1	1	1	3	2	1	1	1	6
4103	7.02309567625	88.855	126.612	2	2	4	5	1	2	1	1	1	5
13937	4.20121960775	326.48702369471	391.992	1	2	1	2	3	1	2	2	1	5
14745	3.40144567775	268.780071590053	344.1015	2	1	4	5	3	1	2	2	1	3
3304	2.57012515025	428.490016809552	723.68	1	1	1	1	3	1	5	2	3	11
7891	4.04762549725	629.997115934281	494.18	2	1	1	1	2	2	4	1	3	8
10815	4.736836746	159.612520248624	0	2	2	4	5	3	2	1	1	1	3
8199	5.35495821425	797.101989167001	1038.06	1	1	1	1	3	1	3	2	2	7
3950	6.411010484	836.91975853346	1184.99	1	1	1	1	3	1	3	2	2	7
930	6.01526825475	981.89149141689	1184.99	1	1	1	1	3	2	4	2	3	1
8574	5.388073934	219.349834494494	327.177435897436	1	1	2	3	1	2	1	1	1	4
930	5.52352229425	131.092650273224	157.59	2	1	4	4	1	2	2	1	2	11
654	3.71549870875	150.278020235407	2.3875	2	1	3	4	3	2	1	1	1	10
9337	4.72112857225	206.986859959802	244.66	1	1	1	3	1	2	1	1	1	4
6611	5.82552032425	383.716724385025	221.832	2	2	4	5	3	2	1	1	1	9
8658	5.475851698	266.146307360975	478.882	1	2	1	3	1	2	2	2	1	2
6040	7.5598274535	368.225	0	2	1	4	4	2	1	3	2	2	8
720	10.280500605	695.147394993303	1184.99	1	1	1	1	3	1	2	2	1	3
2700	4.45958478675	983.72651345369	760.9065	2	1	4	5	3	1	2	2	1	7
7348	6.87102941975	557.197384090598	584.517	2	1	4	5	3	2	2	2	1	7
4667	2.62509791725	834.955666447536	844.82	1	1	1	1	3	1	2	2	1	3
12033	5.09170161475	480.970000009468	549.28	1	1	1	3	3	1	2	2	1	5
535	4.979697261	219.094904728299	277.7195	2	2	4	5	1	2	1	1	1	11
293	3.0755917465	564.502158976561	544.954	2	1	4	5	3	1	3	3	1	11
7909	3.6855901865	785.168749402935	1032.442	1	1	1	1	3	1	2	2	1	2
9576	4.0397836175	402.330678839611	442.78	1	2	1	1	3	1	1	1	1	5
11198	4.65563952575	349.689073378052	823.35	1	1	1	1	3	1	2	2	1	8
2802	10.54367605425	493.345	609.91	2	1	4	4	1	2	5	3	3	7
13141	4.0481475075	85.845	93.642	2	1	4	5	1	2	1	1	1	2
1286	4.273653323	150.942307692308	76.86	1	1	1	2	1	1	1	1	1	9
14189	3.96527974425	177.073952553898	334.352	2	1	4	5	3	2	1	1	1	11
14164	3.9807835075	373.591598134694	835.67	1	1	1	1	3	1	4	2	3	3
11167	4.095701499	112.23	209.562	2	2	4	5	1	2	1	1	1	1
12349	4.88929938375	255.495859229071	261.693333333333	2	2	2	3	1	2	2	1	2	8
702	6.9435500795	455.18	453.17	2	1	4	5	1	2	3	3	1	3
8342	4.98164297975	191.229929191831	324.382	1	1	1	2	3	1	2	2	1	10
3168	3.50941077175	113.275	140.8845	2	2	4	5	1	2	1	1	1	9
7211	3.3921079645	105.08	231.442	2	2	4	5	1	2	1	1	1	9
4127	5.869892461	855.765847256447	1184.99	1	1	1	1	3	2	2	2	1	11
1373	3.92048888525	575.075027669525	826.5	1	1	2	1	3	2	1	1	1	3
9280	3.89777265475	375.265194839008	521.34	1	1	1	3	1	1	4	2	3	1
1238	4.43350907275	287.69	238.39	2	1	4	5	2	2	1	1	1	1
5955	2.84514896075	368.32135920398	1039.48	1	1	1	3	1	2	3	3	1	8
10101	4.06362959475	115.989688479192	191.1545	2	2	4	5	3	1	1	1	1	4
8630	5.67021325125	98.5118345739838	213.212	2	2	4	5	3	2	1	1	1	7
3011	4.41365926525	256.059194741547	353.84	2	1	4	5	1	2	2	2	1	7
14646	4.699860426	1175	1184.99	1	1	1	1	3	1	2	2	1	1
10750	4.44483822325	307.95	289.03	2	1	4	5	1	2	2	1	2	8
3402	11.18110849	183.370323975861	65	2	1	3	2	2	1	1	1	1	5
9767	3.23845610325	790.561838149625	1184.99	1	1	4	5	3	1	2	2	1	8
11984	9.39462909375	66.8	190.2295	2	2	4	5	1	2	1	1	1	8
840	4.65377831175	316.390196174582	297.19	1	1	2	1	1	2	3	3	1	9
14350	4.16462090375	438.69346539207	413.194	2	2	4	5	3	1	2	2	1	2
10145	4.70904144475	264.98733894478	279.34	2	1	1	1	2	1	2	1	2	8
10722	3.619625979	361.57	112.16	2	1	4	5	3	1	2	2	1	12
124	3.4542608965	394.319517434139	216.36	1	1	1	1	3	2	1	1	1	8
5798	6.0213447645	274.508328920979	477.1	1	1	1	1	2	1	3	2	2	3
12498	4.148653302	436.169786960109	797.459615384615	1	1	1	3	3	1	3	2	2	6
11944	4.3772428685	1175	1184.99	1	1	1	1	3	2	2	2	1	10
10548	6.283219109	1175	870.42717948718	1	1	1	2	3	1	4	3	2	8
1464	4.4782596345	222.614719027627	261.542	2	1	1	2	3	1	2	2	1	5
9715	1.60352851465	693.041256406887	1184.99	1	1	1	2	3	1	5	2	3	4
7604	5.3176563865	484.151493852101	236.642	2	1	4	5	3	2	2	2	1	6
7159	4.42245394275	151.09049028146	219.942	2	1	4	5	3	2	1	1	1	9
4506	4.046293595	187.066890750663	200.882	2	2	4	5	3	1	1	1	1	3
11003	4.11116794425	1175	975.22	1	1	1	1	3	1	2	2	1	6
7324	8.0695632445	499.928795146206	1184.96	1	1	4	5	3	1	5	4	2	5
12524	2.98227816025	1175	966.34	1	1	1	1	3	2	3	1	3	4
7814	4.4767463845	907.118240621978	1184.99	1	1	1	1	3	1	3	2	2	5
4007	3.88109117675	452.601483669069	864.65	1	1	1	2	3	1	4	2	3	1
775	3.39718257375	182.37	240.844	2	2	4	5	3	1	2	2	1	1
13160	4.91913417025	324.061544286186	443.412	2	2	4	5	3	2	1	1	1	9
14083	4.18922733925	912.073652397042	946.202	1	1	1	3	3	1	5	3	3	10
9322	5.20423021475	90.0683050847458	263.8345	2	2	4	5	3	2	1	1	1	8
6835	5.2572615085	411.860447246161	606.26	1	1	1	1	3	2	1	1	1	6
11419	3.784384726	644.020313319062	468.824	2	1	2	3	3	2	2	2	1	6
1037	6.57527552875	250.05	193.7	2	1	4	5	1	2	3	1	3	5
5355	4.95342457	1052.63355041856	860.46	1	1	2	1	3	2	2	2	1	6
9084	3.7149713545	579.155557768924	434.094	2	1	4	5	3	1	2	2	1	4
7271	2.81619048825	302.415	422.792	2	1	4	4	1	2	5	1	3	2
11004	7.162938957	544.033346414408	712.47	1	1	1	1	2	1	2	2	1	6
14125	3.784384726	346.930930381314	241.664	2	1	4	5	2	2	2	2	1	6
318	3.93194862625	674.678576413472	1184.99	2	1	4	5	3	1	2	2	1	8
1090	6.34003715175	652.237197628873	1042.005	1	1	1	1	3	1	3	1	3	6
14809	3.72911123425	343.045692443961	615.789	2	2	4	5	3	1	2	2	1	1
8754	7.5046714385	547.729291058171	1184.99	1	1	1	3	3	1	2	2	1	10
11358	6.52445465575	608.829649550589	645	1	1	1	3	3	1	4	3	2	5
5305	4.589484173	448.646317107667	748	1	1	1	3	3	1	2	2	1	5
11184	6.04602553725	256.57389834221	205.002	2	2	4	5	3	1	1	1	1	7
5031	3.372966773	466.49426965345	381.13	2	2	4	5	3	1	2	2	1	5
5492	3.4617770605	568.172951334918	488.732	2	1	4	5	3	1	2	2	1	3
4101	3.89002896825	427.602887768754	192.44	2	1	1	2	3	1	2	2	1	6
7391	3.8323484455	1128.79871069182	1184.99	1	1	1	1	3	2	4	2	3	7
9830	4.65185791075	152.475	164.027	2	2	4	5	3	2	1	1	1	6
10527	4.73641577425	229.964491117636	830.13	2	1	4	5	3	2	2	2	1	6
12915	4.76138707975	559.951740891682	965.26	1	1	1	1	1	1	2	2	1	7
5093	4.84130870225	297.83	787.51	2	1	2	4	2	2	3	3	1	3
12997	3.74264038175	888.034216537436	1131.34923076923	1	1	1	1	3	1	4	2	3	9
3631	7.341619288	178.69	177.17	2	2	4	5	2	2	1	1	1	4
3085	5.84892824025	454.287216856743	243.18	1	1	1	2	3	2	4	3	2	2
14488	5.8717791565	192.60978490188	335.002	1	2	4	5	1	2	2	2	1	5
5003	6.18062331275	169.965	286	2	2	2	3	2	2	2	1	2	12
3272	7.21122934125	523.426641369593	414.74	1	1	1	3	1	1	3	3	1	7
2957	4.0537703915	493.605027012565	1010.71	1	1	1	3	2	1	4	3	2	6
12364	3.01538166925	575.957009006928	360.03	2	2	4	5	3	1	2	2	1	10
7352	4.213643115	281.963027340913	717.42	1	1	1	3	3	1	3	2	2	6
2504	6.55982670175	300.769003796976	421.58	1	1	1	3	3	1	1	1	1	11
8795	3.77867284475	249.865665807	473.36	2	1	2	3	1	2	3	1	3	7
5805	4.610385584	792.402312893065	1111.1225	1	1	1	1	3	1	2	2	1	2
14630	4.8091113175	305.308866044756	307.77	1	1	1	2	3	2	1	1	1	6
8135	5.18566136325	426.800439191245	1003.99230769231	1	1	1	3	3	1	3	3	1	10
868	5.80195012925	417.762862276796	434.72	2	1	4	4	3	1	3	3	1	10
5800	4.171494547	690.714471302665	1115.87	1	1	1	1	3	1	4	2	3	3
10552	4.54082811375	270.645480437284	365.58	1	2	1	3	3	2	2	2	1	1
7403	5.8863699245	885.882078486273	974.558205128205	1	1	1	1	3	1	2	2	1	2
13240	5.184762712	319.438039359759	962.1125	1	1	1	1	3	1	1	1	1	4
2008	5.099579495	1175	1184.99	1	1	1	1	3	1	4	2	3	7
5916	5.42544541625	442.98632894294	631.95	2	1	4	5	1	1	5	4	2	9
7466	5.09465146175	1175	694.089743589744	1	1	1	1	3	1	1	1	1	1
234	3.95301032525	528.147901875233	874.5	1	1	1	1	3	1	4	2	3	4
12019	8.882165752	178.540540528769	377.82	1	1	1	3	1	1	4	2	3	8
10623	9.87193744825	134.827315709805	162.92	2	2	4	5	1	2	1	1	1	1
6494	8.5025877375	699.775	1184.99	1	1	4	5	1	1	5	4	2	7
287	4.04052003925	140.302096446434	513.21	1	2	1	3	1	1	2	2	1	11
3125	4.982667319	822.273062572642	1184.99	1	1	1	1	3	1	4	2	3	5
9050	6.55982670175	122.33388288299	160	1	2	2	2	1	1	1	1	1	11
833	4.74489482975	260.830432058716	177.42	2	2	2	3	3	2	1	1	1	4
12081	4.802598854	624.023762423143	676.01	1	1	1	1	3	2	3	2	2	2
1889	4.4186615945	666.573845626797	804.73	1	1	1	1	3	1	2	2	1	8
10623	4.376159997	116.076150866237	64	2	1	4	4	3	1	1	1	1	2
8824	5.39967621975	1064.12197489775	1184.99	1	1	1	1	3	1	2	2	1	6
2519	4.52992697475	447.350348600884	896.5	1	1	1	2	3	1	4	2	3	5
10064	3.7870987095	207.415	135.042	2	1	4	5	1	2	1	1	1	5
9687	4.59102822025	341.791247906063	346.15	1	1	1	2	3	2	1	1	1	4
9040	8.310879147	746.642460364842	899.35	1	1	1	1	2	1	2	2	1	8
2088	4.59814661	664.790261155359	940.783717948718	1	1	1	3	3	1	2	2	1	8
7218	5.544873812	604.372904869485	901.007	2	2	4	5	3	2	1	1	1	3
11834	5.620687264	116.385	68.79	2	1	3	4	2	1	1	1	1	10
9806	4.171494547	940.954964962281	1184.99	1	1	1	1	3	1	4	2	3	3
14871	5.22307022525	584.2965608	789.44	1	1	1	2	3	2	3	2	2	12
7997	2.5701251505	334.861556434035	369.85	2	1	2	3	3	2	3	1	3	11
6765	4.644723032	309.460226667981	508.21217948718	1	1	1	3	2	1	2	2	1	2
9015	4.87572203525	452.38	324.049	2	2	4	5	1	1	2	2	1	8
9331	3.0995164275	591.286467579909	440.78	1	1	1	2	3	1	4	2	3	3
12012	5.15560929225	298.471741857032	554.037897435897	1	1	4	5	1	2	2	2	1	2
8752	4.2902686085	381.985089820359	53.71	2	2	4	5	3	1	1	1	1	8
1221	4.7546841	210.436538461538	385.65	2	1	2	1	1	1	4	1	3	3
3617	5.3428545385	1175	1184.99	2	1	3	4	2	1	2	2	1	6
13334	2.63889769725	116.272692307692	182.62	2	1	4	4	1	2	3	1	3	3
10625	5.2828702635	294.669007777334	398.63	2	2	4	5	2	1	1	1	1	11
2426	5.6799045455	1151.56359795494	1184.99	1	2	1	1	3	2	2	2	1	9
10266	5.685469552	482.088877559399	687.4	1	1	1	1	3	1	4	2	3	8
12218	5.6685955195	98.395	328.254	2	2	4	5	3	1	2	2	1	3
3210	4.808907794	623.272328397983	992.12	1	1	1	1	3	1	4	2	3	2
9727	3.79085346425	1175	1045.31	1	1	1	1	3	1	3	2	2	9
2171	7.44304264725	1175	1184.99	1	1	1	1	3	1	2	2	1	7
4441	3.93700422075	1175	497.35	1	1	1	1	3	2	2	2	1	8
2391	5.06953260125	347.524869091358	666.405	1	1	1	1	2	2	3	2	2	9
7998	3.9048606315	227.661519542143	297.16	1	1	1	2	3	2	1	1	1	2
14682	5.2858266855	222.955	96.21	2	1	4	5	3	1	1	1	1	7
8223	3.9412572105	291.95413516316	376.92	1	1	2	3	3	2	1	1	1	1
10966	3.79264060525	98.16	213.66	2	1	3	4	2	2	2	1	2	9
11125	5.6299645495	226.584882128961	759.14	2	1	4	5	3	1	1	1	1	6
6637	4.96864443225	521.914250248384	1184.99	1	1	1	1	2	1	2	2	1	8
1619	4.69987565175	179.035	298.072	2	2	4	5	1	1	2	2	1	7
9306	6.2891009365	280.983989489384	321	1	1	1	3	1	1	1	1	1	2
4359	4.60824949075	96.29	135.442	2	2	4	4	1	2	1	1	1	8
10047	5.354240978	272.267596166118	497.44	1	1	2	2	3	2	3	1	3	8
7565	5.2602067045	208.53728730555	362.724	2	2	4	5	1	1	2	2	1	6
3912	6.39902646925	1059.31870548856	1184.99	2	1	4	5	3	1	2	2	1	7
1969	3.29721444875	740.475632441732	1184.99	1	1	1	1	3	1	4	2	3	5
4850	5.69820828725	764.968290370426	1169.54	1	1	1	3	2	1	5	4	1	4
14478	4.66219029675	319.525	542.664	2	2	4	5	3	1	2	2	1	2
7732	5.1069594465	65.94	62.77	1	2	2	3	1	2	1	1	1	6
8356	6.4890837725	277.510881460504	291.374	2	2	4	5	3	1	2	2	1	8
13607	4.42245394275	229.846875443544	215.2995	2	1	4	5	1	2	1	1	1	9
3588	4.30658940175	196.816787737846	349.502	2	2	4	5	1	1	1	1	1	6
8518	3.96527974425	274.706240261108	263.612	2	1	4	5	3	2	1	1	1	11
9927	5.012740525	629.231826400822	968.06	1	1	1	1	3	1	3	2	2	9
11902	4.4861983865	56.725	91.992	2	2	4	5	1	2	1	1	1	2
1389	4.384246625	170.765	134.482	2	2	4	5	1	2	1	1	1	6
6407	6.285867997	370.36	447.67	2	2	3	4	1	2	5	2	3	6
2836	6.812435976	195.803020235407	271.132	2	2	4	5	3	2	1	1	1	10
3697	5.146342118	545.367575952298	187.3	2	1	4	5	1	2	4	1	3	8
14572	4.3570450955	720.997711762706	873.9	1	1	1	1	2	1	4	2	3	3
8769	3.97490865025	222.020229928741	299.202	2	1	4	5	3	1	2	2	1	10
2878	3.84878871275	380.996998213369	473.7	1	1	1	3	3	1	5	2	3	9
38	2.86926098925	325.18	110.3	1	1	2	3	2	2	2	1	2	7
12254	2.95175418975	258.327415127021	417.354	2	1	4	5	3	2	2	2	1	10
12847	3.9412572105	247.910139232257	271.7575	1	1	1	2	3	2	1	1	1	1
1766	3.01918180725	268.124861432963	375.274	2	1	4	5	3	1	2	2	1	3
1223	6.935610974	531.945764750933	1013.3165	1	1	2	1	3	1	4	4	1	7
6744	5.455691883	234.0225272698	1184.99	1	1	1	1	3	1	2	2	1	11
7532	4.92395636	556.65289661556	884.66	1	1	1	1	2	2	2	2	1	2
13236	5.026763822	182.625	188.65	2	1	4	5	1	2	1	1	1	2
5351	7.44304264725	812.183516596367	1184.99	1	1	1	1	3	1	2	2	1	7
2217	8.135812637	387.249024297949	542.71	1	1	4	5	3	1	4	4	1	2
5965	5.130865305	473.391455592919	1077.61	1	2	1	1	3	2	2	2	1	8
12775	6.16531738575	65.735	69.47	1	2	2	3	1	2	1	1	1	7
5004	4.3006282395	438.485	763.222	1	1	1	3	1	1	5	2	3	9
735	4.01913413525	209.99	147.122	2	2	4	5	3	2	1	1	1	2
1626	4.88593789175	773.842929760858	1184.99	1	1	1	1	3	1	2	2	1	8
4342	4.905152504	569.713648360784	370.77	1	1	1	3	3	2	1	1	1	8
7774	3.9360771905	489.474055885352	923.44	1	1	1	1	3	2	1	1	1	2
13253	6.19088306	138.364174133675	173.5	2	2	4	5	3	2	1	1	1	3
7182	7.157384138	825.018646280132	1184.99	1	1	1	1	3	1	3	2	2	8
17	3.909198504	433.26	469.824	2	1	4	5	3	1	2	2	1	6
12662	5.65880661775	198.558614297239	213.912	2	2	4	5	3	1	1	1	1	3
5954	6.65055041175	681.870959093528	1077.76	1	1	1	3	2	1	2	2	1	6
1652	3.33694858025	383.4278722327	717.07	1	1	1	1	3	2	4	2	3	2
14297	5.1467078385	599.6674690891	965.27	1	1	1	4	2	2	2	2	1	6
8109	8.05724182275	379.445813126925	307.5	1	1	2	3	3	1	3	2	2	8
8103	6.055722593	412.3242136	773.14	1	1	1	3	3	1	2	2	1	12
7361	6.08162801725	313.602706610897	239.134	2	2	4	5	3	1	2	2	1	4
1369	6.59022801425	706.925833806928	836.1025	1	1	1	1	3	1	2	2	1	10
5893	10.9803297435	1175	1184.99	1	1	1	1	3	1	5	4	1	2
6682	8.3843220745	483.626076	406.51	1	1	1	4	3	1	1	1	1	7
9066	2.7478371855	328.015	380.81	2	2	4	5	1	1	4	3	2	12
11906	3.23058203375	271.047582833173	250.992	1	1	4	5	3	2	2	2	1	4
10007	5.33587728025	799.360622126008	1184.99	1	1	1	1	3	1	4	2	3	11
10753	5.288464545	384.27977195934	836.64	1	1	1	1	2	1	2	2	1	10
12116	3.96681358025	1175	1184.99	1	1	1	1	3	1	2	2	1	9
2440	5.47792961775	334.501309922583	307.192	2	2	4	5	3	2	1	1	1	8
9453	3.784384726	302.545042091771	363.634	2	2	4	5	3	1	2	2	1	6
956	4.68563972025	307.71741208435	501.689	2	1	4	5	3	1	2	2	1	9
4190	2.60416120925	1175	1184.99	1	1	1	1	3	2	4	2	3	10
8513	4.2868062125	450.738374311303	1109.46	1	1	1	1	3	2	2	2	1	4
14140	2.82022411625	463.359470763643	794.99	1	1	1	3	3	1	3	3	1	8
14530	3.61703094425	659.388915560635	791.274871794872	1	1	1	3	3	1	4	3	2	1
9409	3.879386288	139.935	228.2	2	2	3	4	2	2	4	2	3	3
4365	4.37308991075	190.775497321745	198.28	2	2	4	5	3	1	1	1	1	4
477	5.3137761595	275.1679165	498.34	1	1	1	1	3	2	1	1	1	12
13488	6.161175069	539.439300927038	662.7	1	1	1	1	3	1	4	2	3	2
9088	4.00476715175	223.379790765507	371.19	1	1	1	2	2	2	1	1	1	2
13245	2.9696058285	175.44	264.1	2	1	3	4	1	2	4	1	3	7
3516	3.51677344025	251.723708150745	413.45	2	2	4	5	3	1	2	2	1	6
